id;best_1;avg_1;worst_1;best_2;avg_2;worst_2;best_3;avg_3;worst_3;best_4;avg_4;worst_4;best_5;avg_5;worst_5;best_6;avg_6;worst_6;best_7;avg_7;worst_7;best_8;avg_8;worst_8;best_9;avg_9;worst_9;best_10;avg_10;worst_10
0;307724,183133591;341135,11142197833;382043,89879626234;304705,36910677707;340614,7736996146;372036,3962352877;306435,8466943842;339721,17473671737;372744,4716796645;311132,26075100445;340690,3768024402;375134,26448754594;304110,2038491917;339841,6075552467;379817,04115377605;311891,18208229076;340331,1719854084;374285,96691805223;309092,12035228475;341656,7464958219;374981,91877948656;303827,6813110158;340109,8301170202;369348,8250333173;302611,59891313245;339425,0007068305;371645,1630010765;309905,7379784523;339747,4300297268;375828,3187502925
1;303770,62846755463;334886,7835958461;361597,15982122207;304705,36910677707;335065,49518662354;374511,5687317122;306088,1139571675;334912,0118745515;359762,98786385934;309542,33337762434;334397,837881183;359662,72610110027;301287,6924860327;333698,29168239445;361659,29196590843;311891,18208229076;334774,3967201671;365534,1262885907;305461,44752669573;336457,99861095136;361212,3441736879;303598,31542282354;335185,33890420827;369441,1476007732;302714,96123487566;333715,9371904072;366490,4088655663;306844,4257480398;332825,3955050248;368591,8979108642
2;297863,64351264905;330398,7403516766;357184,53143637726;304705,36910677707;330371,93466824875;357069,11767844623;296002,5622242648;331503,85562937893;355434,82939636573;310202,1581941129;329603,51869205857;360802,1377427476;302438,9763019847;328973,5193354232;365284,986015384;308254,09623400896;329696,88423866394;357475,2437038341;305461,44752669573;331371,943400481;358352,65247245994;299292,2030179313;329472,4989974528;356382,61657997075;304808,9579849269;330260,7477034935;356206,32234973536;300283,2625547745;327483,5685795491;362778,0487690681
3;301852,5075905435;326605,7315779797;356401,07722624484;304413,8557636348;326945,3619378804;353651,3796943047;295962,3723449465;328036,676551989;348988,86143435974;303901,8454419739;326185,06573840993;354370,55797149695;296918,21953844326;324069,2242557962;350718,3702776899;296031,993049407;325717,66477985575;358372,0023635811;296212,1862054461;327460,2456791941;359373,77033515024;299292,2030179313;325563,7426504317;356006,11907889246;304808,9579849269;326202,38584529393;352772,16036067595;292514,3535894997;324032,17639477906;354741,18920784246
4;292851,7377904271;322630,2473354498;347581,2242958857;304372,8244879023;323140,22043692746;352519,5252747607;295962,3723449465;324747,5712060272;349097,41348160943;302458,79404013755;323790,12743448844;351534,72224647587;297796,42202645604;319709,5889107841;347341,8144408717;301141,17087879695;322028,0073760444;348458,8185868325;296212,1862054461;323691,1473725677;353925,8024627779;298574,5265092896;321505,5951503643;349778,8441079901;297946,02340403706;323271,5539031098;357083,3792507363;292514,3535894997;319935,83813101455;357423,14370058937
5;292851,7377904271;320184,9192324276;347003,0396562735;282342,8521512487;319492,31112033763;345381,6922873399;293200,2172050113;322123,72400281654;353504,901664935;290932,9021157785;320035,9160224091;345150,96218716085;295808,98613248643;316236,06430511625;344185,20939601556;301236,06819824706;318689,3413413334;345418,4484049006;296044,75728161045;320227,5119617007;351653,54018591286;291391,4456918865;318904,5093155916;355794,5054310168;297946,02340403706;321523,0461474642;354583,7989535516;292083,8219268955;316801,440725136;346820,49858767685
6;292851,7377904271;316604,1992007882;343537,11885139684;282342,8521512487;317518,31075338915;343536,13785051764;293200,2172050113;318654,3539940496;354223,0181566745;297588,916373963;317338,8353349464;337055,7178166379;294438,67199702654;314400,7283387637;343726,796182842;298855,45002405066;316413,3120998898;341513,23186579894;296044,75728161045;317069,28712080367;339266,64948500437;289685,75413252565;315517,38734761573;341224,7933272053;297284,76954672084;319587,20534535055;349975,5444353782;284066,0741151303;312451,8865686579;341632,195678396
7;291986,1616358343;313190,1922666633;338975,44433900784;292316,106826528;314571,91276156984;342300,45397358504;287418,5845584671;315830,83079669473;344122,9912242544;288865,6746036059;316059,56013830757;339703,48853545194;292945,1089577369;312379,14741871296;339419,0618100317;293395,405073775;314888,76742838096;343269,99867865106;295023,11345067597;315068,4144821338;346398,1170649518;289552,56264641264;312489,98976959125;343348,31231201725;286825,36329163326;318409,58431272826;353219,5040273119;281735,2033148474;308729,6717460864;337830,96751402225
8;289190,09572540276;311038,12557111005;348015,98151177465;285260,5444791811;312216,91740950546;339002,31356172456;287957,0533258752;312298,5669053324;344444,0437220806;288865,6746036059;314618,842438679;339548,58939001086;294438,67199702654;309579,7964337597;341031,6470134425;296946,2612179728;311885,6837970865;337100,2549365713;292822,25657789403;311557,07337592007;342471,6057791564;280986,63007129676;310001,11281829805;336686,83186096966;292756,7549816924;315150,2121231915;342417,92545437807;282732,6611449219;305685,71313404664;335065,99193499226
9;287121,07544959075;307397,5237858405;339654,74262488;285260,5444791811;310709,86366974394;337656,94768336095;288266,8345734998;309319,77086399624;343717,3231908747;292187,7204275824;313277,25452386116;343352,38243611046;282175,0916061932;308096,89367210167;331721,31894126645;290197,9443276441;310009,92853093334;342422,8532473292;282994,2932794364;308551,1247153284;338503,534396581;276723,7437126706;307919,429257933;339166,9432515865;291926,8126835468;313073,3643684068;344417,5425707792;282732,6611449219;303126,66549374483;330300,68318473
10;270183,31881832384;303583,654447321;338793,434016844;287553,0953391031;309220,78465854493;332404,8979229869;282096,9245145068;306434,10961686604;336673,6267931116;289618,5920822984;311406,71768359013;341141,82067058026;284525,2356708178;306004,72547370405;337806,6682864627;278600,85613677715;307907,28957875766;337479,82019094686;282922,24000682525;305512,406749754;336034,38047289586;276723,7437126706;306497,3989919254;331916,56197975535;291926,8126835468;310164,10511148366;332886,11694963294;281881,3486281057;300330,69307071023;331019,89036866644
11;270183,31881832384;302092,478903684;331581,2248080333;285877,34153305803;307519,22202161094;333793,4870012025;277999,6494027238;303731,66580803576;330538,8204317476;288993,23174808914;309385,08373773005;350789,44173298846;282922,3636903338;304095,5644072392;327330,46287650755;284653,0638212713;305769,0885309522;335164,207933332;274166,43733680045;303410,65776082774;330903,31015409675;276723,7437126706;304675,9952143836;339146,57723548793;289318,5774509577;307979,0650271044;332751,79400977923;277136,60574810085;297869,19411091704;322842,5516276589
12;281939,1944030008;300126,0481396151;333138,2291451105;286817,12709961913;305993,36870789574;334223,75277338986;277999,6494027238;302119,9443149921;329761,0639841045;288993,23174808914;307002,84247656283;329844,0522926988;280110,9469333722;302266,67877398647;336580,9025984612;283228,26296242257;304200,08932544995;334244,4892048557;281340,7916285348;301249,0244400392;329998,30615880206;271268,95171515446;302497,68845934706;334820,8649383465;289137,77204502816;305911,1698024524;336982,1397400575;266528,65516241855;295722,29693560523;325644,5791816978
13;268973,6696565686;299509,54414104624;324147,8669272433;281117,1990239577;304717,48371062655;334126,26447345584;274897,8206853854;299921,07406064833;330937,9608524594;287667,5914599463;305435,93226695224;335253,0720556111;280110,9469333722;300245,5793064134;325229,347536328;278000,9964516402;302556,6894253778;331996,39697955945;278569,3237583594;299691,82961721;326529,6442073969;271268,95171515446;300929,60152201814;328025,4819072862;285422,9414904082;304546,1537622318;335399,9088427316;266528,65516241855;293900,5705502756;322058,6301360573
14;268973,6696565686;297088,05798491003;321300,8461350795;281117,1990239577;303383,85238605813;332171,6638405877;272562,10434457194;298066,5308305368;333731,09932537965;273943,30296299537;303026,84591531125;331290,64311982074;274805,6117789702;298644,11857717636;334133,126520045;278000,9964516402;300675,4960414299;338325,74939369864;278569,3237583594;298497,6353358751;327989,830765582;271268,95171515446;298470,64836641424;327403,3160648221;282576,598428631;303651,90696121927;330312,9706801121;266528,65516241855;292465,3894176889;316931,29883064656
15;269673,53129886725;294805,3305300525;320020,15171864204;283436,9921214043;301696,8744010656;329323,38475723105;272562,10434457194;297487,32316259266;325200,15671405045;275339,2366508774;301316,53024039534;328473,7545108514;276217,70646321273;296270,2429965837;326824,0822124696;278000,9964516402;298106,8986448841;327808,6076582928;278297,64435718686;297483,4394977365;331509,1428255498;271268,95171515446;296703,9568715003;323452,4624422343;282430,4959136206;301308,69761434593;337115,29008757573;266528,65516241855;290729,287026663;320378,7125887286
16;269673,53129886725;293135,1376124264;320484,48885186395;282053,8719074259;299832,55773749325;330187,1390818662;271448,454958428;296158,4161254159;332805,86308905046;275627,5926839591;298462,2721499696;335556,57299826597;272895,79682641;294827,71612358885;329540,603530481;274591,1478782386;296711,9845739858;328551,1105568161;273709,5177727405;295070,620111912;322712,9798617206;271268,95171515446;295274,94946182705;321021,2560859412;281661,435318207;299403,9668307276;324050,93942680454;267586,59583736886;289831,550817709;326699,6820300271
17;269673,53129886725;292013,41310533165;321305,0546477205;272608,5845848445;298993,77417048276;330495,65512520005;268612,02965048415;294124,9967513506;323050,7713334625;272305,2996616108;296033,6060569498;320153,6609898991;271265,8468373012;292037,4909151507;325006,7007756849;272644,3913477738;294440,08015664975;316900,88753615064;273709,5177727405;293303,9232073024;331354,52544084756;272056,99821538717;294214,1222275589;321801,0941550705;281387,75820561306;297868,54112417187;322725,60951134743;267586,59583736886;288128,4557803243;315772,68858042196
18;265134,30317039374;290397,89450357924;316095,49923665385;282366,19896640227;297627,4434295313;326032,28662200837;268612,02965048415;292048,74834479927;322900,1491392512;267895,3302671646;293758,07064879127;323747,87467245123;272130,3194004951;289333,91633711604;317940,9048123056;270949,98905537796;292588,6347705708;327683,15861596796;267422,3049648453;292476,46737398225;320422,66105185694;272056,99821538717;292847,09058183857;320029,136097186;279303,7618338324;295578,35155050235;319104,37507740734;267076,2114166651;286898,1524971595;314972,729663625
19;261895,36705870132;289829,5519023346;321047,61076264;279817,1474674851;296150,3406096324;329785,8293209969;267263,777392261;289119,222229592;315574,6765334945;267895,3302671646;291599,9047995631;325144,3779782094;271277,7815902262;287673,9254326864;310289,01361452666;270949,98905537796;290705,57617583266;315637,27972423536;271378,2773133514;292043,10279111715;327502,97995371354;270008,42195411155;291678,52476953756;322581,10903369886;264164,28550837503;293730,5858457029;318952,3707977279;265932,3736037337;285414,46213108074;311847,44917103095
20;261895,36705870132;288155,620390512;315257,2434712135;278021,13023444527;295194,1389050376;323371,4280656912;268225,3849650791;287665,02333608945;322763,6886082889;261249,58961007165;289035,1722157294;318602,3255923824;268604,6045887917;285323,0858418238;306667,2640596219;268741,2554046377;289710,3866842496;317340,2947611652;269610,0202594048;289858,89152316767;312083,75464064174;269709,65794487944;289203,08801286167;315077,320055275;267368,9370580629;292302,9484116742;320534,5612112743;267109,2122970371;284147,8420431295;308056,65104160836
21;261895,36705870132;286363,2986711569;324507,6105485454;277011,6657236047;294144,84185733605;321020,0160713614;260628,37460714902;285451,4912746086;317776,1571849;266047,0802122093;287885,07016011816;312028,77803368436;263751,58690118656;283783,5719597178;304247,5003208886;261967,26897491838;288299,97982864385;318855,276945663;266525,6500259351;289588,7706690958;311710,83279655024;268722,5562094551;287767,48999947327;317011,26218282135;267368,9370580629;292081,6107455706;324697,98300864326;268000,2672016679;283459,171903591;306486,5137132434
22;261895,36705870132;285621,47756432276;311452,7767689079;275468,1060323177;293280,2824171967;314115,09537985886;260628,37460714902;283885,1559897313;312507,16459219804;267895,3302671646;287399,9876198662;314868,3543605302;264200,51056436537;282499,733715238;311429,0771964382;263146,0630084957;286914,3503284582;330229,11930021795;262035,2392695137;288565,0150657053;314714,03138214315;264457,666135805;285395,869705707;312559,74048661254;268957,8857399724;291074,7030635627;316393,40526457643;263215,02786578034;281917,46493716625;310707,74167745654
23;261895,36705870132;284638,88896079257;306710,72345922736;270680,7693606968;292435,55120480765;320707,66993862006;258283,42433386375;282754,13356635947;315753,95356796996;267895,3302671646;285398,781736868;311431,3759140967;260255,72088193288;280939,7319870965;312652,1811744231;268203,6730295433;285270,6243402327;313304,29750252;269787,2933951727;288338,1144368298;317858,7108359179;263139,5274532931;283667,79003783665;305471,1009648863;266670,46561072423;289465,303125264;315509,2788132245;262115,25680828586;280135,21210321237;308291,672513118
24;261895,36705870132;283405,75675521547;306979,8447545453;267723,54230575176;292222,6590138438;321413,7869993164;257942,06493117553;281209,0324197911;312308,10259827634;267415,2710256761;284222,517489887;314863,54294083844;258323,2655116622;279088,6230652326;302888,37006060366;265310,3216492894;282917,99729605654;319323,18334261817;266103,02902051003;286488,11827611;311654,7299891235;263139,5274532931;281626,5788939395;306892,1884190623;263254,966626729;288129,95299129345;312912,2389511366;258678,98409220265;278413,82316922845;313705,7766925494
25;261895,36705870132;281886,97337196243;309214,3321307471;267723,54230575176;290565,37367312127;323417,7774500485;257942,06493117553;280122,0734782495;314260,0450008986;262797,60851245216;283187,9428402066;311483,4209831858;260255,72088193288;277734,6364814818;313501,1195959119;265274,8016710679;280956,1474849997;307293,5104025478;266103,02902051003;285019,86940756143;316651,39130211517;261760,76079069762;280061,0993854055;305350,3583577586;266670,46561072423;287426,2632876734;311602,2386797588;258678,98409220265;277426,2249019263;313193,9400474978
26;263038,6345420702;279953,08853367897;314156,99847590114;267723,54230575176;288625,70134264027;314874,2990926929;257942,06493117553;279513,13894058915;317254,61584632786;262797,60851245216;281764,09366557305;310383,3714526795;258090,19852143034;275824,77902814455;299283,8881259494;265126,439014287;279776,6290780441;316937,77604965976;264732,8411853336;283507,4598495416;316660,937263541;249630,4605369979;279631,61326090974;307099,6339749379;266670,46561072423;286364,28147638676;328669,12448822765;258678,98409220265;275991,61649241345;304618,88883398904
27;261599,31685196553;277915,85511511203;303696,2770202502;267534,72999354586;286854,89269085065;317259,24589289486;256312,49690672525;277939,9345106381;307547,43438980327;257359,8046289744;281256,6690291652;312659,04111288604;253848,60925511277;274251,58469406056;304972,47724705207;261322,31726978932;278504,76119604334;311296,17349750584;263894,84960975114;282767,6564387782;308797,7894377688;249630,4605369979;278779,9021738926;305841,0797853713;264739,6997162572;284340,934525054;314440,92213974963;253780,94900691757;275553,688773145;312377,735490583
28;261599,31685196553;277313,16648801806;306819,7707486706;267534,72999354586;285207,7552514529;314718,8416812183;253987,07224941885;275922,35035738786;305854,11205870286;257359,8046289744;280174,1884294374;306069,0517920608;255150,14067335275;271479,4430796497;291206,02791466785;256218,11616951143;278274,8646830271;301740,45327584544;261015,35454817858;281556,005002034;306549,8906513028;249630,4605369979;276956,32726709347;305016,89147162676;257743,31384161182;281979,82335335395;320682,3110575435;252339,7463394438;274170,7207117924;308142,05627864966
29;261599,31685196553;277266,74975759274;305164,74334038945;266802,8210955431;284405,4071824193;307543,65420793527;253987,07224941885;274893,8664252983;309167,64653292764;257359,8046289744;279351,01516783354;307683,89922405995;248204,12093288483;269586,0169732758;294420,1929303499;260953,23779042243;278015,72870243964;305636,8794318776;263894,84960975114;280905,32078500965;306690,09805646166;249630,4605369979;275292,1433638407;305120,95045629283;257743,31384161182;280134,34215251304;307502,7629778875;245437,0948418397;273294,68004053313;313025,3904154171
30;258608,78632571435;276170,9334988849;308510,37202086655;261890,99111308227;283197,66257455177;316276,7640651925;253992,54226366073;273775,08949642617;300918,24765360047;257359,8046289744;278215,0922161358;302311,42988449766;248204,12093288483;267703,1730287295;294671,7974780084;258354,91573631277;277881,54190263984;304537,0284100507;262135,78905119008;279126,2726789811;312130,3939650063;253707,59370883575;274304,78553884197;311910,879261343;257743,31384161182;278938,3302763153;303958,0130306014;249985,3062517672;272568,97132165113;298841,3787958914
31;257532,56666094775;275282,36249204114;298685,08973699046;261890,99111308227;282210,8952133946;305850,2813341789;256312,49690672525;272602,2297235756;303270,9585882034;249653,85811462623;276352,97805334214;312418,09083673445;245408,58942877824;265246,2834026046;292643,6265954037;257974,42514542764;275459,8941405317;303000,52387237543;255676,12715311267;278570,580230662;299553,4701644764;253707,59370883575;272832,07478423347;298630,6469906202;257743,31384161182;277494,4586656271;308895,3538114607;249985,3062517672;271526,4306615979;304990,07425255654
32;257532,56666094775;274384,2241908294;300976,81612429576;267534,72999354586;281643,41224860784;308022,4166591685;255086,84049697386;272121,04952691635;296695,56844013836;249259,10724412257;274547,25718911964;309290,7939463331;247617,3677813612;264002,98929509154;281803,4106655837;250833,88416805808;274127,9812670517;299886,74200966425;255676,12715311267;277638,37547847803;306067,5313255782;250505,6738789915;272400,7937634115;302502,3169283264;254338,90148317692;275985,7800118797;302468,5697513961;251378,54907956568;270688,3475269102;296990,07863854425
33;256559,56319526164;273804,34038573975;300583,62175429997;262919,6333879287;280624,3685392586;302967,2576307893;255086,84049697386;271288,2089214492;296045,81472727255;255457,20344396454;272780,6745248115;305680,71106578864;242444,4054811056;263228,56498922664;285406,9947826915;258354,91573631277;272902,56279739016;303963,21682894725;255676,12715311267;277019,7653734049;312780,72724545543;250505,6738789915;270907,6868372557;294055,5829215491;254338,90148317692;275026,78843081783;301332,3141328985;250295,54920478433;269121,34990407055;304245,3007078054
34;254968,7402585137;272354,26061481255;293282,64154853806;262050,37755191507;279647,2248290127;301572,24764922546;256700,95915392597;271682,3565551558;292592,3394662133;248813,93316735543;272178,69780591055;300422,22643292183;241157,97194235824;261916,36289308552;294510,6390821078;253107,9857274462;272424,8239633724;296889,21761090274;254637,95273787685;275351,4244395425;306808,90371984453;250505,6738789915;270277,27298244974;291895,9406404737;254243,16753263152;273352,021805554;303542,13333303796;251378,54907956568;268080,4916014954;297416,9364266807
35;254968,7402585137;271913,06914010626;298142,1328420811;258501,93419757564;278417,67188595707;305185,27427182236;255948,74806552503;269874,2448648467;294953,8485756624;247136,5047255974;270122,3086166921;303708,6810339951;238783,78234518287;259937,0703093335;283312,46180163894;253107,9857274462;271772,7501265913;299306,6785100778;253214,55093476584;275107,42857744807;299171,3168871103;250505,6738789915;270012,03607574577;292282,93382960255;252539,28209230254;272253,2040640171;299938,4523814067;252158,9603700264;267380,3920964485;307110,14191095484
36;254968,7402585137;270723,45795232116;303026,8665520627;258501,93419757564;276936,50831246737;298948,23567331873;251341,6096913209;269511,81519907125;294890,1426901805;245625,52487148833;268605,11141112953;301881,769803527;227781,55659992626;257648,02256962782;284750,91158304526;253107,9857274462;271605,93510883645;300363,0351202428;255811,43748960283;274091,598989862;298082,8014955819;249439,23348173042;268650,8385524671;291591,6988539315;254243,16753263152;271458,13537785225;303334,9326284119;250773,19400829438;266681,3452323636;296654,34278443985
37;252986,54027070318;270355,55423024925;295209,8259080208;257779,48329395326;276650,00150315143;304629,5068695832;251341,6096913209;268035,97061691055;298583,4921362188;243441,7781337158;267036,12383235135;300254,9756550699;227781,55659992626;255670,80894272972;278474,93620976957;251890,8970336537;269989,7565300922;300096,4947385053;251916,47444470122;272938,63884410076;315593,7196763476;249439,23348173042;267347,9221071497;290897,7164425828;255964,72243300258;271137,47888044023;304467,43289941933;248957,43544524204;267161,05734417355;298792,58694478025
38;251026,95879722136;270573,1532556084;295176,442659525;253051,2840474778;275216,9544674329;298289,3451671839;251341,6096913209;267152,95801972767;299935,51535850856;240224,15389009085;264983,95161627064;291172,1143540868;227781,55659992626;253920,7038339458;286869,5836303114;250599,4073305492;269480,74888146715;292671,6543556808;251916,47444470122;272116,99556099717;297552,5188068843;249590,22093607354;265412,79309404956;294582,26463231456;249127,88256975316;271198,488153787;300873,19174084085;238779,66400905876;266391,38682059944;301378,96402371523
39;253859,66437314628;269802,08359675534;295623,31745951896;253051,2840474778;274092,38166574814;293611,47329631686;250501,34234364174;266473,6026593365;292501,4060582171;240224,15389009085;263574,135304213;292991,0537701321;227781,55659992626;251344,66900068958;276217,9922470749;244721,62344500166;269435,1415451553;306520,34902231256;251916,47444470122;271903,14761721366;299211,8400471773;249590,22093607354;264540,1363422873;291266,15354539343;255964,72243300258;271184,3164477364;300470,0979289639;238779,66400905876;264899,59067563707;303637,11671555205
40;253853,6786146399;268451,11174712575;300392,04523695825;256274,53733740211;273417,2440665668;300704,51816787635;250070,41057620457;265116,95308975945;290839,33588906075;240224,15389009085;261642,35926044668;294425,21402896696;227781,55659992626;249099,61213996136;274862,9146321435;251890,8970336537;267525,05703697406;297852,2199783399;251730,7924439938;271372,64123149595;299663,57067965134;249326,7783300963;262960,7371971436;290180,6631810285;256253,5626738633;270119,73839375906;294943,2133311231;238779,66400905876;263125,0846835959;287770,71997364244
41;253853,6786146399;268446,5232685193;290994,584870182;248309,5999692605;272779,5295616892;298796,17008394294;250481,31800442375;264430,3543126122;286414,5583445702;240527,0676322096;258909,32260720446;290847,977241342;229348,23933049032;247893,4705185635;275583,10574979836;251890,8970336537;266613,6550586824;299523,5355929693;251868,85965794593;269503,4570134104;290439,5699592727;246809,3172154182;261850,1135096787;285298,76507032587;254560,1910108751;269284,0798674558;294948,6533490419;238779,66400905876;261319,94379190082;293200,0483484745
42;253853,6786146399;267094,3126553759;296191,0059131637;248309,5999692605;271854,98165166687;308147,05202028883;247785,6634625066;263977,4478837077;290435,5302705202;240197,3579568025;256409,78769479648;280025,76972653513;226896,0810578749;246280,35899108605;273087,8300647922;243945,84293159738;264272,67458347033;296326,546656176;250691,26222725387;268364,88491873106;300701,091751129;244723,7620357087;260769,40301993673;287221,6805990208;254560,1910108751;268290,2978165335;301007,9009370555;241611,87873328544;261013,59756281102;290910,11871517263
43;253853,6786146399;267112,89494370983;288190,02080361906;246615,92286293747;270255,60685141373;301743,64620516385;247199,04025151572;262201,88770441274;287328,8964850233;237477,88681575577;254406,1180825788;282979,9523148374;226101,83697197726;245434,0629165465;274080,37976760947;243945,84293159738;263208,7956769453;290497,57109743834;253198,25771662995;267405,5668179305;293283,99453166086;244242,3259432649;259232,91434166848;282490,63897364296;249317,12729679298;267542,8916506969;298974,2797062245;241611,87873328544;260388,20235413432;285801,530422073
44;252597,59678369807;267311,3873744125;291147,44407902384;247378,4186806603;268905,8432404753;295869,98222098884;248221,01452207472;261113,53762445762;293695,63100020133;236583,22653781343;254261,404143762;278409,58283941966;227912,82086691025;244808,30605032647;276200,7803460575;242219,19499607888;261000,14854576375;284571,9003607505;252749,92249599056;266406,9199963655;304890,0779049446;241814,70212340925;258345,4195933127;278949,0638399117;248825,96693270924;266290,53461062926;290135,1032185963;232494,006310911;259429,94730861436;288303,176629041
45;246844,7973066542;266543,40696744877;295572,6081326771;247378,4186806603;267338,4649883798;295311,9558300492;246294,51955712723;259263,60082631602;288692,87092087086;238250,58946338587;251974,3841563342;273535,4223525089;227912,82086691025;243410,95377943362;261616,53770695685;239202,32524259755;259580,63337841854;291722,41087973205;251974,44741347712;265356,7972263094;289574,02121673396;241814,70212340925;256888,49901361635;282608,87296005385;248825,96693270924;265811,3583991714;288301,3902622451;232494,006310911;258584,323698537;284229,7920036808
46;246176,74213372046;265723,97139478254;296371,0996533971;247378,4186806603;266132,64448924403;292849,3301454496;244822,76234584214;257740,24297872707;278697,6512627914;238250,58946338587;250852,69509162745;278711,4872291111;227912,82086691025;242257,74286288148;271253,9311837323;239202,32524259755;257522,44474336327;276045,91553164285;250721,4923774802;264693,2434510121;283384,9659316393;241130,73018304617;255714,9727918838;280729,6900605743;248825,96693270924;264542,921328409;294340,12742771977;242862,0456870844;258255,16808763033;295366,516801064
47;246176,74213372046;266162,90134054737;286985,541229664;246323,54172788997;265550,92728505755;289883,0100194651;242346,4414804895;256875,32000192432;282015,02408292575;238250,58946338587;249712,82997157788;274105,8152405396;226845,86229228642;241533,61726769933;263658,0234593778;241220,415918744;255945,47105732094;283005,4140188729;249831,10155693578;263521,0256228687;292861,40833373053;237587,11214689323;254989,85477916792;276692,8695505718;247711,06809186836;264328,5260694215;292109,06596339424;241109,08995336105;257218,829162731;287214,98752170976
48;246176,74213372046;265084,10600860545;290643,1697701894;244863,70003375868;264914,90730302106;292692,619758749;240517,60698689605;255994,86163222798;278748,98502065346;235437,8411544667;248937,41582625205;271956,5768937689;226845,86229228642;240954,88294918314;268068,7217245405;238881,5584035827;255015,15296339898;280840,50862253516;237551,9333742917;262088,89844702696;282453,1404526982;237587,11214689323;253547,30761273197;280214,718835064;240014,0532540439;261805,09264827744;300699,54401290964;241262,60872507162;256649,7445797822;288932,7034401697
49;246176,74213372046;264321,73731789266;287563,2781657983;243475,57738572275;263299,26039380685;293113,1791895075;241780,035096718;254098,4392323023;277442,88144550833;235006,97916676317;248869,15234722084;269403,2086383333;227034,89742702403;240752,4404089784;265052,5784093143;238881,5584035827;253823,361139856;272671,0584165864;237551,9333742917;260982,53177278326;287622,1305137796;235340,89408213817;252942,7758599162;278952,3340768414;243040,1167535646;260970,34201733556;278807,9858139325;241634,8766841777;256177,41201332083;286492,61701214395
50;246176,74213372046;263414,35394365375;289412,6903858022;243475,57738572275;262825,4338827361;289633,67840565764;241125,57254298506;253147,33484351143;273498,47750403394;235437,8411544667;248361,19614895034;272131,71639457525;227733,03637314605;240644,9027112359;260347,84115260933;238705,04525396446;252956,8944370147;274221,86283721344;237551,9333742917;259862,21405123005;289866,5290759269;235259,58545211796;251540,8041033099;272952,55816404877;243040,1167535646;260244,18006955733;285015,84341213503;241634,8766841777;255285,0876621008;281329,92279630987
51;246176,74213372046;263355,4165153717;298959,2425319754;243842,93997987767;261258,7265627468;287924,85375495855;235778,80864183357;253200,21015833094;273498,47750403394;232653,14340950138;247837,28354159003;274761,08753827185;224298,49201519633;240426,0117735245;266694,90167350165;235533,91403452345;252061,81077095395;273957,7201401535;237551,9333742917;259314,66600017095;283551,3142141745;235643,02360095578;250239,8665202123;274969,07290357194;241825,8478328933;258265,99618768462;282339,8301479731;236403,15736456227;255231,61240626863;287064,644962018
52;247346,55072472137;262389,53016192897;289787,7123820679;235669,9806535705;258998,4727275735;288458,0679916237;235319,20660303728;251871,51546361728;273759,9125135281;232190,10063543599;246557,6362363573;269738,31349688384;221277,7880913376;239506,32210007;267853,174303791;233096,68793804693;249920,54142140472;266222,15960416157;234724,85260163437;257961,1236087518;297390,5248976698;230840,43740164282;249150,7286103228;268812,9245363025;239682,46368671893;257080,0992302815;276692,6337922131;236403,15736456227;254083,40583860088;281245,325153438
53;246658,1325427513;262294,1485328334;293604,48667366616;235669,9806535705;257896,9941532486;284361,07186058303;235217,02564618783;250558,2648667871;270065,9050556059;232116,3418264663;246699,4204418454;274415,0246160343;221277,7880913376;239455,0967390647;265409,39078532136;233096,68793804693;248976,01884475932;270575,19932823034;236472,6324052764;256647,08095885575;280481,5862809077;234516,8857331095;247982,38260800616;268459,60932901286;238260,3042981324;255915,65028547405;276765,78081484645;236403,15736456227;254022,52891591986;278439,0776540272
54;245852,7969624814;261072,422895882;285487,7965167552;235669,9806535705;256284,5179028745;277587,35528363474;235217,02564618783;248974,4505658991;272168,5544873178;231491,5860537441;245963,953150783;266733,4527219281;221277,7880913376;238803,25982383892;270321,2802574541;231937,1122205524;248165,7017178151;271666,41842445923;240173,0515358387;255339,9754439446;286959,08323972434;234543,0083714423;247919,84577528248;266632,13301825407;238260,3042981324;254251,6372232868;277570,21898232773;236403,15736456227;253157,7749032958;277242,79644112015
55;240490,26652533663;261068,80129032795;288462,1773507114;233769,97200572182;255235,47639471863;280925,06731822767;232575,72796530547;246956,68910664762;273981,6828832351;231491,5860537441;244892,74277535785;274676,45554185234;218845,8631011895;237785,13148822627;260767,3591220084;229868,30008542273;246752,98867581095;268550,5491804935;234102,53483064458;253278,32483492326;277635,54465081485;234543,0083714423;246512,3446391194;273200,5227230083;240948,3267911214;253106,25460889284;271143,00644445966;234856,05454635338;253071,03605335916;274665,7259099182
56;241399,06506406658;259777,21615203528;291183,6579241371;235669,9806535705;254013,86905379384;280757,2149929982;232575,72796530547;245360,65933864782;268152,0584588279;227695,14832591044;245050,45663082282;265431,4524372842;218845,8631011895;237507,25187188768;256543,54222676947;230151,57765478457;244802,34655755272;265822,70451788814;230212,422167122;252334,56741015177;277407,0570200039;234543,0083714423;246096,88040543254;268670,77747980383;234394,7606592522;251633,93925099468;276221,9997360062;237812,060792168;252890,36796485048;280149,4154256885
